-0.15393,-0.33267,-0.57953,-0.82509,-0.98402,-1,-0.86815,-0.6324,-0.359,-0.10408,0.10243,0.25449,0.35924,0.42813,0.47219,0.49949,0.51472,0.52038,0.51809
-0.025431,-0.065915,-0.19469,-0.46703,-0.80695,-1,-0.90443,-0.5981,-0.25983,0.0017136,0.17301,0.27969,0.34759,0.39252,0.42255,0.44231,0.45518,0.4634,0.46769
-0.078831,-0.18033,-0.39153,-0.67549,-0.91205,-1,-0.92002,-0.71447,-0.45299,-0.20226,0.0011903,0.15379,0.26724,0.35374,0.42151,0.47566,0.51982,0.55687,0.58749
-0.069575,-0.2064,-0.48143,-0.80586,-1,-0.95269,-0.7022,-0.38173,-0.10871,0.077373,0.19462,0.27318,0.33308,0.38299,0.42559,0.46206,0.4935,0.52044,0.5416
-0.10726,-0.21843,-0.43244,-0.71242,-0.93774,-1,-0.88341,-0.65233,-0.39207,-0.16206,0.017113,0.15043,0.25085,0.32942,0.39298,0.44567,0.49046,0.52921,0.56189
-0.24291,-0.47167,-0.72746,-0.92527,-1,-0.9293,-0.7385,-0.48772,-0.23747,-0.021374,0.15339,0.29187,0.40144,0.48864,0.55867,0.61532,0.66094,0.69642,0.72127
-0.069285,-0.2263,-0.50524,-0.81518,-1,-0.97392,-0.77262,-0.49511,-0.22831,-0.012276,0.15015,0.2692,0.35498,0.41478,0.45415,0.47765,0.48819,0.48793,0.4796
-0.088058,-0.20616,-0.41541,-0.71119,-0.96864,-1,-0.76189,-0.40022,-0.077854,0.144,0.27961,0.36107,0.412,0.44442,0.4634,0.47206,0.4732,0.46883,0.46052
-0.017644,-0.0528,-0.184,-0.47204,-0.82154,-1,-0.8825,-0.56785,-0.22955,0.036146,0.21829,0.34028,0.42566,0.48798,0.53366,0.5668,0.58992,0.60366,0.6084
-0.05878,-0.14389,-0.35922,-0.68918,-0.96195,-1,-0.78688,-0.44415,-0.10949,0.14423,0.31157,0.4155,0.47853,0.51566,0.5356,0.54289,0.53978,0.52786,0.50894
-0.19357,-0.33732,-0.5457,-0.76959,-0.93916,-1,-0.94099,-0.79308,-0.60191,-0.40279,-0.21533,-0.048788,0.093619,0.21248,0.31007,0.38899,0.45161,0.49974,0.53487
-0.073193,-0.13461,-0.30969,-0.61932,-0.91425,-1,-0.84017,-0.54989,-0.2551,-0.01869,0.15047,0.26787,0.35184,0.41447,0.46129,0.49428,0.51461,0.52373,0.52345
-0.0047326,-0.069596,-0.25921,-0.57769,-0.88825,-1,-0.84177,-0.51254,-0.17243,0.079532,0.23142,0.31441,0.36095,0.39034,0.41045,0.42331,0.42968,0.43068,0.42763
-0.063703,-0.1838,-0.42661,-0.74781,-0.998,-1,-0.70183,-0.22272,0.26425,0.64039,0.85576,0.9121,0.85093,0.73123,0.60082,0.48401,0.38598,0.30255,0.22868
-0.024689,-0.059607,-0.19895,-0.50345,-0.85772,-1,-0.79961,-0.40034,-0.031646,0.21016,0.35846,0.46495,0.54002,0.56914,0.55406,0.51696,0.47519,0.43194,0.38481
-0.041297,-0.15904,-0.40252,-0.72811,-0.97898,-1,-0.78306,-0.45288,-0.13536,0.11488,0.29513,0.41908,0.50081,0.55183,0.58168,0.59751,0.6038,0.60321,0.59785
-0.076125,-0.13696,-0.29805,-0.58841,-0.88664,-1,-0.86288,-0.57177,-0.25771,0.0042763,0.1957,0.32529,0.40795,0.45729,0.48398,0.49465,0.49297,0.48215,0.465
-0.036625,-0.16974,-0.44331,-0.77166,-0.99605,-1,-0.77639,-0.43309,-0.10784,0.13102,0.28884,0.39372,0.46642,0.51689,0.54862,0.56402,0.56781,0.56584,0.56189
-0.039448,-0.081716,-0.24046,-0.57263,-0.91892,-1,-0.74298,-0.32931,0.042169,0.29662,0.44501,0.518,0.54578,0.55435,0.55659,0.55101,0.53299,0.50456,0.47201
-0.030689,-0.09928,-0.27876,-0.57629,-0.87487,-1,-0.88235,-0.60569,-0.29991,-0.043984,0.1429,0.27238,0.3619,0.42319,0.46288,0.486,0.49655,0.49792,0.49314
-0.017468,-0.05328,-0.19244,-0.4859,-0.82506,-1,-0.9039,-0.61072,-0.27527,-0.0049586,0.17779,0.29614,0.37676,0.43299,0.46726,0.48154,0.4816,0.47338,0.46038
-0.049634,-0.16442,-0.34305,-0.57968,-0.83435,-1,-0.96993,-0.74559,-0.42632,-0.11507,0.13421,0.31149,0.42898,0.50367,0.54967,0.5771,0.59254,0.60024,0.6033
0.08134,0.13856,0.013721,-0.38249,-0.82067,-1,-0.88089,-0.62057,-0.35927,-0.15247,-0.00071792,0.11403,0.20657,0.28275,0.34374,0.39049,0.42495,0.44889,0.46325
0.25365,0.25602,0.0035748,-0.45319,-0.85899,-1,-0.88152,-0.6417,-0.39792,-0.19889,-0.048606,0.06388,0.14944,0.21574,0.26714,0.30571,0.33333,0.35198,0.36353
0.08241,0.10073,-0.077649,-0.48973,-0.88761,-1,-0.82453,-0.53361,-0.26121,-0.052518,0.095285,0.19855,0.27128,0.32168,0.35477,0.37551,0.38945,0.40036,0.4087
-0.11281,-0.3331,-0.60972,-0.85138,-0.99844,-1,-0.83093,-0.54111,-0.224,0.051198,0.25943,0.40351,0.49678,0.55388,0.58726,0.6059,0.615,0.61689,0.61283
-0.094958,-0.22668,-0.42085,-0.64019,-0.84257,-0.98005,-1,-0.88473,-0.67314,-0.42721,-0.19201,0.013524,0.18778,0.33626,0.46474,0.576,0.66949,0.74301,0.7945
-0.036962,-0.10938,-0.31276,-0.64839,-0.94678,-1,-0.78162,-0.44665,-0.14967,0.057383,0.19098,0.28039,0.34567,0.39666,0.43784,0.47186,0.50019,0.52285,0.53885
-0.021899,-0.066081,-0.22581,-0.54701,-0.88874,-1,-0.80273,-0.45862,-0.15467,0.045345,0.16456,0.24025,0.29626,0.34329,0.38544,0.42464,0.46185,0.49625,0.52381
-0.16145,-0.29492,-0.48023,-0.71409,-0.92688,-1,-0.86233,-0.55335,-0.18469,0.13688,0.3534,0.45855,0.47892,0.45072,0.40344,0.35416,0.30991,0.27202,0.23921
-0.047623,-0.10836,-0.29603,-0.63351,-0.94463,-1,-0.77933,-0.44984,-0.16067,0.044069,0.18254,0.28331,0.36558,0.43825,0.50412,0.56303,0.61349,0.65313,0.67727
-0.022043,-0.074048,-0.24026,-0.53911,-0.84988,-1,-0.91631,-0.66289,-0.36435,-0.11071,0.074316,0.20514,0.30231,0.38026,0.44669,0.50488,0.55613,0.60077,0.63649
-0.12218,-0.20732,-0.38573,-0.67312,-0.94173,-1,-0.8099,-0.49921,-0.19405,0.058304,0.25756,0.41535,0.54232,0.64496,0.72584,0.78534,0.82296,0.83694,0.82509
-0.048587,-0.09134,-0.22676,-0.50817,-0.84238,-1,-0.83115,-0.4021,0.094886,0.49303,0.71849,0.78109,0.7353,0.63915,0.53102,0.42895,0.33867,0.26005,0.19151
-0.15929,-0.34974,-0.62384,-0.88527,-1,-0.89225,-0.60636,-0.26878,0.013308,0.20612,0.32571,0.39804,0.44239,0.47056,0.48894,0.50027,0.50468,0.50057,0.4873
-0.027747,-0.068848,-0.21276,-0.51197,-0.85597,-1,-0.82465,-0.4508,-0.061078,0.26001,0.5047,0.67031,0.74555,0.73714,0.6752,0.59103,0.50271,0.41781,0.33961
0.036822,-0.031762,-0.25134,-0.58997,-0.88921,-1,-0.90318,-0.68392,-0.43684,-0.2141,-0.030346,0.116,0.23036,0.31911,0.38889,0.44481,0.4887,0.52,0.53841
